가동개시일_day,고도,고도 방류량,고도 유입하수량,목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,방류 COD,방류 SS,방류 T-N,방류 T-P,방류 총대장균군수,방류량,방류수소독방법_기타,방류수소독방법_염소,방류수소독방법_오존,방류수소독방법_자외선,사업비(백만원),생물학적,생물학적 방류량,생물학적 유입하수량,수계_0,수계_1,수계_2,시도_0,시도_1,시도_2,시도_3,시도_4,시설용량,안전사고건수,연계처리량_기타,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,운영주체_0,운영주체_1,위탁비용,유입 COD,유입 SS,유입 T-N,유입 T-P,유입 총대장균군수,유입하수량,자체 에너지사용량,재생에너지 이용률,준공일_day,지역구분_0,지역구분_1,지역구분_2,직원총수(명),처리부하량,총 에너지사용량,총 전력사용량,하수처리량당 (CO2)배출량
6449,28,17.3,17.3,0,1,1,9.5,6.5,13.268,1.4269999999999998,76,17.3,1,1,1,1,67.0,0,0.0,0.0,0,1,0,1,0,0,0,0,28,0,0.0,0.0,0.0,0.0,1,0,0.0,78.5,135.8,49.661,4.324,81000,17.3,0.0,0.0,6449,1,0,1,0,2.2,1.1,4728.0,0.342
2324,80,64.3,64.3,0,1,1,5.2,2.9,9.602,1.001,129,64.3,1,1,1,1,2132.0,0,0.0,0.0,0,1,1,0,0,1,0,1,80,0,0.0,0.0,0.0,0.0,1,0,11.5,115.3,846.2,38.111,4.709,86555,64.3,0.0,0.0,2347,1,0,0,0,26.9,0.9,3940.0,0.077
4596,34,0.0,0.0,0,0,1,6.8,4.2,12.39,0.8029999999999999,23,1.0,1,1,1,1,167.0,0,1.0,1.0,0,1,1,0,1,1,0,1,34,0,0.0,0.0,0.0,0.0,1,0,8.6,64.4,103.8,29.03,2.044,33667,1.0,0.0,0.0,4596,1,0,1,0,0.1,0.0,0.0,0.0
7061,50,41.0,41.0,0,1,1,6.6,0.8,13.441,1.324,33,41.0,1,1,1,1,433.0,0,0.0,0.0,1,0,1,0,1,1,0,1,50,0,0.0,0.0,0.0,0.0,1,0,0.0,52.7,63.1,33.852,4.224,37490,41.0,0.0,0.0,7061,1,0,0,0,2.8,4.3,18617.0,0.569
4231,130,86.3,89.6,0,1,1,18.0,6.5,11.897,1.275,271,86.3,1,1,1,1,2440.0,0,0.0,0.0,1,0,1,0,1,1,1,0,130,0,0.0,0.0,0.0,0.0,1,0,0.0,72.4,99.1,41.344,4.47,184192,89.6,0.0,0.0,4231,1,0,0,0,7.9,10.8,47365.0,0.6890000000000001
4594,45,0.0,0.0,0,1,0,6.0,3.8,9.218,1.756,302,42.0,1,1,1,1,0.0,0,42.0,42.2,0,1,0,1,0,0,0,0,45,0,0.0,0.0,0.0,0.0,0,1,0.0,43.3,112.8,21.486,3.622,359167,42.2,0.0,0.0,4594,1,0,1,0,4.0,4.0,17457.0,0.524
2200,80,56.1,56.1,1,0,1,12.3,3.8,12.307,1.241,141,56.1,1,1,1,1,2309.0,0,0.0,0.0,0,1,0,0,1,1,1,1,80,0,0.0,0.0,0.0,0.0,1,0,9.0,105.4,94.8,29.856,4.327,47285,56.1,0.0,0.0,2566,1,0,0,0,9.3,5.1,22342.0,0.5
1547,50,40.3,45.8,1,0,1,6.0,0.7,10.56,0.936,10,40.3,1,1,1,1,2316.0,0,0.0,0.0,1,0,0,0,1,0,1,1,50,0,0.0,0.0,0.0,0.0,1,0,0.0,67.8,125.3,31.255,3.157,136673,45.8,0.0,0.0,1576,1,0,0,0,5.3,13.0,56579.0,1.763
3309,150,63.3,63.3,0,1,1,8.3,4.5,6.74,0.434,29,63.3,1,1,1,1,2924.0,0,0.0,0.0,1,0,0,0,1,0,1,1,150,0,0.0,0.0,0.0,0.0,1,0,66.0,148.7,177.3,40.831,5.343999999999999,190788,63.3,0.0,0.0,3309,1,0,0,0,11.9,13.8,60348.0,1.2
3234,240,95.0,95.0,1,0,1,8.0,1.6,10.057,0.515,34,95.0,1,1,1,1,13440.0,0,0.0,0.0,0,0,1,0,1,0,1,1,240,0,0.0,0.0,0.0,0.0,1,0,67.0,106.2,163.0,45.93899999999999,5.207000000000001,126923,95.0,0.0,0.0,3234,1,0,0,15,15.1,48.2,210308.0,2.779
3927,250,197.3,197.3,1,0,1,10.7,3.7,6.042000000000001,0.396,317,197.3,1,1,1,1,0.0,0,0.0,0.0,0,0,1,0,1,0,1,0,250,0,0.0,0.0,0.0,0.0,1,0,0.0,89.1,144.5,37.808,3.683,230231,197.3,0.0,0.0,3927,1,0,0,1,44.6,18.8,82274.0,0.524
6485,2000,1310.8,1348.0,1,0,0,5.0,1.1,6.739,0.033,25,1310.8,0,1,0,0,10187.0,0,0.0,0.0,1,0,0,0,1,0,0,0,2000,0,0.0,6.6,0.0,0.0,1,0,565.0,71.4,106.5,39.096,3.897,98464,1348.0,22.5,13.8,6485,0,1,1,4,158.9,163.4,615255.0,0.589
9257,110000,88661.5,94745.6,0,0,1,8.1,2.0,5.6770000000000005,0.123,141,88661.5,0,0,0,1,35879.0,0,0.0,0.0,0,1,0,0,1,1,1,1,110000,0,0.0,111.1,2333.3,278.4,0,1,0.0,77.8,96.4,28.183000000000003,2.842,74563,94745.6,0.0,0.0,9257,0,1,0,0,11176.2,2171.9,9484418.0,0.134
5819,0,0.0,0.0,1,0,1,9.9,4.9,14.993,1.216,30,70.6,1,1,1,1,678.0,50,70.6,70.6,0,0,1,0,1,0,1,1,50,0,0.0,0.0,0.0,0.0,1,0,21.0,73.5,115.2,44.813,4.558,28288,70.6,0.0,0.0,5819,1,0,0,0,9.1,4.9,21456.0,0.382
419,160,70.9,70.9,0,1,0,10.8,0.9,8.874,0.852,52,70.9,1,1,1,1,4360.0,0,0.0,0.0,0,0,1,0,1,0,0,1,160,0,0.0,0.0,0.0,0.0,1,0,26.3,180.4,512.3,59.56,7.258999999999999,164109,70.9,0.0,0.0,420,1,0,0,0,25.0,8.5,37002.0,0.655
4627,1870,660.8,740.2,1,0,1,4.1,2.6,3.248,0.064,10,660.8,0,0,0,1,16075.0,0,0.0,0.0,1,0,0,0,1,1,0,1,1870,0,0.0,0.0,0.0,0.0,1,0,0.0,45.5,120.2,31.015,2.761,32327,740.2,0.0,0.0,4535,0,0,1,0,40.2,127.6,557075.0,1.058
6233,160,42.0,42.0,1,0,1,8.4,3.5,10.397,0.455,283,42.0,1,1,1,1,400.0,0,0.0,0.0,0,0,1,0,1,0,1,1,160,0,0.0,0.0,0.0,0.0,1,0,38.1,101.6,197.3,35.181,4.172,49670,42.0,0.0,0.0,6233,1,0,0,0,7.2,7.2,31482.0,0.94
4872,80,29.5,30.7,0,1,0,7.8,2.5,11.813,0.7829999999999999,21,29.5,1,1,1,1,3771.0,0,0.0,0.0,0,1,0,1,0,0,0,0,80,0,0.0,0.0,0.0,0.0,1,0,29.9,73.9,150.6,31.94,3.218,39865,30.7,0.0,0.0,4984,1,0,0,0,4.0,6.9,29953.0,1.279
8720,16,12.8,13.1,0,1,1,10.2,5.7,14.232,1.431,251,12.8,1,1,1,1,80.0,0,0.0,0.0,1,0,1,0,1,1,1,0,16,0,0.0,0.0,0.0,0.0,1,0,0.0,78.1,76.0,53.417,5.742000000000001,27833,13.1,0.0,0.0,8720,1,0,1,0,1.1,0.7,3006.0,0.296
8675,30,27.4,27.4,0,1,1,9.7,4.0,10.218,0.7040000000000001,71,27.4,1,1,1,1,308.0,0,0.0,0.0,0,1,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,0.0,63.2,82.3,22.117,3.25,40654,27.4,0.0,0.0,8675,1,0,1,0,2.0,1.5,6666.0,0.305
3284,60,26.3,26.3,0,1,1,6.9,0.7,9.69,1.18,4,26.3,1,1,1,1,2102.0,0,0.0,0.0,1,0,0,0,1,0,1,1,60,0,0.0,0.0,0.0,0.0,1,0,0.0,104.8,149.9,40.232,4.01,137288,26.3,0.0,0.0,3287,1,0,0,0,4.5,13.1,57192.0,2.7310000000000003
4466,25,21.5,22.2,0,1,1,15.2,6.7,14.716,1.315,238,21.5,1,1,1,1,494.0,0,0.0,0.0,0,1,1,0,1,1,1,0,25,0,0.0,0.0,0.0,0.0,0,1,0.0,48.8,91.3,40.15,3.856,33018,22.2,0.0,0.0,4466,1,0,1,0,1.6,0.1,647.0,0.038
3652,80,62.5,62.5,1,0,0,14.1,5.5,13.212,1.505,291,62.5,1,1,1,1,2077.0,0,0.0,0.0,0,1,1,0,1,1,1,0,80,0,0.0,0.0,0.0,0.0,1,0,0.0,89.4,110.5,34.781,7.195,239038,62.5,0.0,0.0,3652,1,0,0,0,8.4,17.1,74693.0,1.499
213,40,1.5,1.5,1,0,1,18.0,4.7,12.017,1.285,256,1.5,1,1,1,1,3032.0,0,0.0,0.0,0,1,0,0,1,1,1,1,40,0,0.0,0.0,0.0,0.0,1,0,7.6,88.6,77.2,17.621,3.36,31786,1.5,0.0,0.0,408,1,0,1,0,0.2,5.2,22498.0,32.109
3091,12600,5171.5,5459.8,1,0,0,8.0,1.7,8.644,0.063,64,5171.5,0,0,0,1,50295.0,0,0.0,0.0,0,0,1,0,1,0,0,1,12600,0,0.0,0.0,0.0,0.0,1,0,939.0,132.1,274.3,46.914,5.289,107544,5459.8,0.0,0.0,3092,0,0,1,5,1528.2,376.4,1643582.0,0.3989999999999999
5338,48,29.3,29.3,0,1,0,6.1,3.5,8.493,1.231,24,29.3,1,1,1,1,517.0,0,0.0,0.0,0,1,0,1,0,0,0,0,48,0,0.0,0.0,0.0,0.0,1,0,42.0,54.5,80.2,28.076,2.858,39150,29.3,0.0,0.0,5338,1,0,1,0,2.3,1.2,5044.0,0.226
4739,60,98.3,98.3,0,1,0,6.7,5.1,7.712000000000001,0.5760000000000001,629,98.3,1,1,1,1,1446.8,0,0.0,0.0,0,1,0,1,0,0,0,0,60,0,0.0,0.0,0.0,0.0,1,1,10.2,76.9,158.3,38.503,4.074,283151,98.3,0.0,0.0,4739,1,0,0,0,10.8,5.5,24122.0,0.308
5082,40,31.5,31.5,0,1,1,6.0,0.6,6.736000000000001,0.762,4,31.5,1,1,1,1,999.0,0,0.0,0.0,1,0,0,0,1,1,0,0,40,0,0.0,0.0,0.0,0.0,1,0,0.0,53.2,111.2,34.173,3.697,46667,31.5,0.0,0.0,5113,1,0,1,0,3.2,12.5,54550.0,2.172
5266,40,28.7,28.7,0,1,1,11.4,3.5,15.22,1.4409999999999998,289,28.7,1,1,1,1,633.2,0,0.0,0.0,1,0,0,0,1,1,0,0,40,0,0.0,0.0,0.0,0.0,1,0,0.0,103.9,190.7,48.871,4.902,149583,28.7,0.0,0.0,5266,1,0,1,0,7.3,0.4,1637.0,0.072
3272,100,27.0,27.0,1,0,1,8.0,1.6,4.85,0.25,20,27.0,1,1,1,1,1294.0,0,0.0,0.0,0,0,1,0,1,0,1,1,100,0,0.0,0.0,0.0,0.0,1,0,0.0,111.6,187.6,38.583,3.871,12587,27.0,0.0,0.0,3272,1,0,0,0,5.4,10.6,46380.0,2.1590000000000003
3815,80,73.4,73.4,0,1,1,19.1,5.6,15.672,1.535,264,73.4,1,0,1,1,1846.0,0,0.0,0.0,0,1,1,0,1,1,1,0,80,0,0.0,0.0,0.0,0.0,0,1,0.0,58.9,79.7,37.748000000000005,4.966,26210,73.4,0.0,0.0,3815,1,0,0,0,6.1,14.5,63245.0,1.081
8645,0,23.0,23.0,0,1,1,11.9,4.8,10.281,0.742,43,23.0,1,0,1,1,136.0,30,0.0,0.0,0,1,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,0.0,60.6,70.1,28.656,4.097,40667,23.0,0.0,0.0,8645,1,0,1,0,1.9,13.7,59654.0,3.255
4413,20,14.4,14.4,0,0,1,14.3,4.3,14.393,1.187,160,14.4,1,1,1,1,400.0,0,0.0,0.0,0,1,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,0.0,83.3,92.9,52.692,6.835,192333,14.4,0.0,0.0,4413,1,0,1,0,1.3,8.7,37891.0,3.307
3095,80,55.8,55.8,0,1,1,10.0,3.2,10.928,1.026,71,55.8,1,0,0,0,3425.0,0,0.0,0.0,1,0,0,0,1,1,0,0,80,0,0.0,0.0,0.0,0.0,1,0,16.3,83.8,101.5,31.645,3.442,76077,55.8,0.0,0.0,3096,1,0,0,0,5.5,17.3,75529.0,1.6980000000000002
6033,90,0.0,0.0,0,1,1,10.9,3.5,11.674,1.156,76,153.2,1,1,1,1,336.0,0,153.2,153.2,0,0,1,0,1,0,1,0,90,0,0.0,0.0,0.0,0.0,1,0,0.0,56.6,67.8,46.255,4.518,46445,153.2,0.0,0.0,6033,1,0,0,0,14.9,6.2,27192.0,0.223
6861,70,0.0,0.0,1,0,1,14.9,7.1,11.464,0.936,545,62.2,1,1,1,1,352.0,0,62.2,62.2,1,0,1,0,1,1,1,0,70,0,0.0,0.0,0.0,0.0,1,0,0.0,66.6,81.0,43.293,3.859,56073,62.2,0.0,0.0,6861,1,0,0,0,4.6,0.9,3826.0,0.077
7273,23,10.6,10.6,0,1,1,8.8,4.6,11.692,1.317,0,10.6,1,1,1,1,115.0,0,0.0,0.0,1,0,0,0,1,1,0,1,23,0,0.0,0.0,0.0,0.0,1,0,0.0,65.0,99.3,27.542,3.0460000000000003,27750,10.6,0.0,0.0,7273,1,0,1,0,0.9,3.2,13843.0,1.633
3471,60,62.7,69.5,1,0,1,12.9,7.6,15.367,1.399,406,62.7,1,1,1,1,1067.0,0,0.0,0.0,0,0,1,0,1,0,1,0,60,0,0.0,0.0,0.0,0.0,1,0,19.0,70.2,137.0,45.051,4.637,48981,69.5,0.0,0.0,3471,1,0,0,0,6.7,14.4,62780.0,1.257
5388,49,0.0,0.0,0,1,1,14.7,5.0,15.479,1.115,1140,49.0,1,1,1,1,0.0,0,49.0,49.0,1,0,0,0,1,1,0,0,49,0,0.0,0.0,0.0,0.0,1,0,28.4,99.5,140.8,32.019,3.24,22250,49.0,0.0,0.0,5388,1,0,1,0,7.1,1.0,4328.0,0.111
6939,90,94.1,94.1,0,1,1,8.7,5.0,11.857,0.985,68,94.1,1,1,1,1,313.0,0,0.0,0.0,1,0,1,0,1,1,0,1,90,0,0.0,0.0,0.0,0.0,1,0,0.0,51.7,84.7,35.536,4.312,11458,94.1,0.0,0.0,6939,1,0,0,0,5.9,5.7,24832.0,0.331
225,70,50.6,67.6,0,1,0,10.8,4.2,11.135,1.152,91,50.6,1,1,1,1,2742.0,0,0.0,0.0,0,1,0,1,0,0,0,0,70,0,0.0,0.0,0.0,0.0,1,0,0.0,108.7,129.1,42.502,5.169,33245,67.6,0.0,0.0,368,1,0,0,0,8.0,0.0,0.0,0.0
8017,20,12.7,12.7,0,1,1,17.9,5.2,17.264,1.65,307,12.7,1,1,1,1,100.0,0,0.0,0.0,1,0,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,0,1,0.0,120.6,129.4,35.077,5.154,73662,12.7,0.0,0.0,8017,1,0,1,0,1.6,0.0,0.0,0.0
4566,600,274.2,419.3,1,0,1,9.8,10.2,10.76,0.625,213,274.2,0,0,0,1,5249.0,0,0.0,0.0,1,0,0,0,1,1,0,1,600,0,0.0,0.0,0.0,0.0,1,0,0.0,54.5,92.6,25.662,2.574,27464,419.3,0.0,0.0,5114,1,1,0,0,28.4,20.9,91314.0,0.423
6970,35,22.8,22.8,0,1,1,15.1,4.7,13.198,1.33,21,22.8,1,1,1,1,353.0,0,0.0,0.0,0,1,1,0,1,1,0,1,35,0,0.0,0.0,0.0,0.0,1,0,59.4,122.2,184.3,32.655,3.533,120250,22.8,0.0,0.0,6970,1,0,1,0,4.4,2.6,11368.0,0.627
6181,30,19.7,19.7,0,1,0,13.2,4.7,13.554,1.435,33,19.7,1,1,1,1,635.0,0,0.0,0.0,0,0,1,0,1,0,0,1,30,0,0.0,0.0,0.0,0.0,1,0,0.0,102.8,115.3,39.69,4.281000000000001,20333,19.7,0.0,0.0,6183,1,0,1,0,2.1,3.1,13501.0,0.862
4147,250,179.9,179.9,1,0,1,8.8,2.8,12.667,0.8909999999999999,30,179.9,1,1,1,1,6188.0,0,0.0,0.0,0,0,1,0,1,0,1,1,250,0,0.0,0.0,0.0,0.0,1,0,21.0,89.8,117.7,49.048,4.873,31096,179.9,0.0,0.0,4147,1,0,0,0,26.1,9.5,41611.0,0.29
4075,260,0.0,0.0,1,0,1,12.6,5.8,11.24,0.947,434,227.1,1,1,1,1,7026.0,0,227.1,227.1,1,0,1,0,1,1,1,0,260,0,0.0,0.0,0.0,0.0,1,0,488.0,77.9,88.5,43.392,3.954,55340,227.1,0.0,0.0,4089,1,0,0,5,20.7,10.4,45560.0,0.252
4916,300,204.4,204.4,0,1,0,9.1,6.5,8.461,0.437,56,204.4,1,1,1,1,3149.0,0,0.0,0.0,0,1,0,1,0,0,0,0,300,0,0.0,0.0,0.0,0.0,1,0,0.0,64.1,84.7,27.601,2.539,43661,204.4,0.0,0.0,4932,1,0,0,0,15.5,19.6,85522.0,0.525
4751,55,43.8,43.8,0,1,1,6.1,1.6,6.715,0.541,99,43.8,0,1,1,1,1400.0,0,0.0,0.0,0,1,0,1,0,0,0,0,55,0,0.0,0.0,0.0,0.0,1,0,0.0,109.9,123.2,36.535,3.879,120769,43.8,0.0,0.0,4751,1,0,0,0,4.9,10.7,46514.0,1.3330000000000002
6247,40,26.2,26.2,0,1,1,8.2,5.3,11.776,1.051,72,26.2,1,0,1,1,149.0,0,0.0,0.0,0,0,1,0,1,0,0,1,40,0,0.0,0.0,0.0,0.0,1,0,18.1,51.4,74.9,26.143,3.065,23258,26.2,0.0,0.0,6247,1,0,1,0,1.8,10.2,44519.0,2.13
974,300,51.9,51.9,1,0,1,12.8,6.0,12.191,0.973,138,51.9,1,1,1,1,4000.0,0,0.0,0.0,0,0,1,0,1,0,1,0,300,0,0.0,0.0,0.0,0.0,1,0,0.0,90.3,121.4,45.922,4.362,205308,51.9,0.0,0.0,996,1,0,0,1,10.8,22.1,96666.0,2.336
5358,45,45.0,45.0,1,0,0,14.3,3.1,12.977,1.595,1298,45.0,1,1,1,1,803.0,0,0.0,0.0,1,0,0,0,1,1,0,1,45,0,0.0,0.0,0.0,0.0,1,0,37.5,91.4,142.2,41.482,4.378,207750,45.0,0.0,0.0,5358,1,0,1,1,5.5,6.1,26651.0,0.743
3838,15,10.3,10.3,0,0,1,6.3,2.2,11.428,1.266,24,10.3,1,1,1,1,229.0,0,0.0,0.0,0,1,1,0,1,1,1,0,15,0,0.0,0.0,0.0,0.0,1,0,0.0,42.2,71.4,33.808,3.751,42150,10.3,0.0,0.0,3838,1,0,1,0,0.5,4.5,19528.0,2.373
5951,30,8.2,8.2,1,0,1,11.3,3.3,14.91,1.325,12,8.2,1,1,1,1,152.0,0,0.0,0.0,0,0,1,0,1,0,1,0,30,0,0.0,0.0,0.0,0.0,1,0,9.0,60.8,77.9,28.199,3.457,135500,8.2,0.0,0.0,5951,1,0,1,1,0.6,2.1,8998.0,1.382
6057,30,21.3,21.3,0,0,1,14.0,4.6,14.454,1.082,455,21.3,1,1,1,1,310.0,0,0.0,0.0,0,1,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,0.0,86.3,94.8,53.224,6.864,206417,21.3,0.0,0.0,6057,1,0,1,0,2.0,0.6,2432.0,0.143
2921,400,360.0,360.0,0,0,1,7.1,2.2,6.004,0.396,168,360.0,1,0,1,1,4544.0,0,0.0,0.0,0,1,0,0,0,1,1,1,400,0,0.0,0.0,0.0,0.0,1,0,94.0,133.7,165.6,46.017,4.823,185577,360.0,0.0,0.0,2921,1,0,0,0,59.6,62.4,272360.0,0.95
5780,27000,22553.6,22624.7,0,1,1,9.8,2.4,9.057,0.233,126,22553.6,0,0,0,1,36774.0,0,0.0,0.0,0,0,1,0,1,0,0,1,27000,0,0.0,0.0,0.0,0.0,1,0,2601.0,135.0,339.8,59.694,6.444,177186,22624.7,0.0,0.0,5780,0,0,1,18,6057.2,953.5,4163678.0,0.2319999999999999
4557,700,489.0,516.3,0,0,1,10.1,1.2,5.834,0.385,4,489.0,0,0,0,1,9389.0,0,0.0,0.0,0,1,1,0,1,1,0,1,700,0,0.0,0.0,0.0,0.0,1,0,0.0,100.8,202.1,47.911,5.151,125593,516.3,0.0,0.0,4598,0,1,0,0,99.6,54.0,235979.0,0.606
6974,68,38.7,38.7,0,1,1,9.1,5.8,6.732,0.6679999999999999,118,38.7,1,1,1,1,408.0,0,0.0,0.0,1,0,0,0,1,1,0,0,68,0,0.0,0.0,0.0,0.0,1,0,26.1,64.3,114.6,32.01,3.074,106113,38.7,0.0,0.0,6974,1,0,0,0,3.7,7.7,33575.0,1.088
10989,52000,41768.4,42997.0,1,0,0,6.4,1.8,4.513,0.14,104,41768.4,0,0,1,0,103867.0,0,0.0,0.0,0,1,0,0,0,1,1,1,52000,0,0.0,0.0,0.0,0.0,1,0,2317.0,123.0,201.4,39.543,3.946,171011,42997.0,38.7,1.8,11324,0,1,0,25,8594.6,2092.6,8968968.0,0.27
4754,40,22.7,22.7,1,0,0,1.8,1.2,6.466,0.51,0,22.7,0,1,0,1,169.8,0,0.0,0.0,1,0,0,0,1,0,1,1,40,0,0.0,0.0,0.0,0.0,1,0,0.0,117.7,489.8,55.4,8.022,29008,22.7,0.0,0.0,4754,1,0,1,0,2.6,9.9,43040.0,2.384
3648,300,113.2,113.2,0,1,1,4.5,1.7,2.78,0.397,86,113.2,1,1,1,1,8280.0,0,0.0,0.0,0,0,1,0,1,0,1,0,300,0,0.0,0.0,0.0,0.0,1,0,9.0,75.3,88.3,24.109,5.385,49855,113.2,0.0,0.0,3679,1,0,0,0,10.2,41.1,179528.0,1.991
6819,15,0.0,0.0,0,1,1,13.9,5.6,18.71,2.141,43,9.0,1,1,1,1,59.0,0,9.0,9.0,0,1,1,0,1,1,0,1,15,0,0.0,0.0,0.0,0.0,1,0,0.0,110.4,152.2,47.82,5.345,143667,9.0,0.0,0.0,6819,1,0,1,0,1.1,0.0,98.0,0.0139999999999999
4809,400,308.6,308.6,0,1,1,4.9,2.4,7.446000000000001,0.241,0,308.6,1,1,1,1,18738.0,0,0.0,0.0,1,0,0,0,1,1,0,1,400,0,0.0,0.0,0.0,0.0,1,0,0.0,72.9,145.0,33.963,3.594,35942,308.6,0.0,0.0,4809,1,0,0,0,29.0,31.1,135595.0,0.552
9496,6000,2623.5,2643.6,1,0,0,4.5,1.6,8.545,0.076,63,2623.5,0,0,0,1,23873.0,0,0.0,0.0,0,1,1,0,1,1,1,0,6000,0,0.0,0.0,0.0,0.0,1,0,419.4,36.4,57.0,28.19,3.24,26101,2643.6,0.0,0.0,9497,0,0,1,1,135.9,164.1,716575.0,0.3429999999999999
3300,160,120.7,120.7,0,1,1,8.1,2.7,8.46,0.7490000000000001,159,120.7,1,1,1,1,3507.0,0,0.0,0.0,0,1,0,1,0,0,0,0,160,0,0.0,0.0,0.0,0.0,1,0,0.0,130.1,165.7,48.611,5.0680000000000005,172453,120.7,0.0,0.0,3300,1,0,0,0,15.7,5.1,22473.0,0.2339999999999999
2921,20,5.1,5.1,1,0,0,29.4,7.5,34.18,2.952,30,5.1,1,1,1,1,263.0,0,0.0,0.0,1,0,0,0,1,1,0,0,20,0,0.0,0.0,0.0,0.0,1,0,9.7,104.3,160.0,59.64,6.96,225000,5.1,0.0,0.0,2921,1,0,1,0,0.9,0.1,379.0,1.479
3368,2000,1098.1,1193.4,0,0,1,7.9,1.5,6.968999999999999,0.062,1,1098.1,1,0,0,0,18615.0,0,0.0,0.0,0,1,1,0,1,1,1,0,2000,0,0.0,0.0,0.0,0.0,1,0,340.0,171.5,358.1,24.227,2.873,300000,1193.4,0.0,0.0,3947,0,0,1,5,292.6,116.6,509376.0,0.5820000000000001
751,75,63.7,63.7,0,1,1,10.2,3.6,10.784,0.8220000000000001,49,63.7,1,1,1,1,4255.0,0,0.0,0.0,0,1,1,0,1,1,1,0,75,0,0.0,0.0,0.0,0.0,1,0,0.0,63.4,87.5,29.444000000000003,3.458,41846,63.7,0.0,0.0,909,1,0,0,0,6.3,13.2,57469.0,1.133
4870,100,75.0,75.0,0,1,1,9.2,5.0,10.68,0.856,95,75.0,1,1,1,1,251.0,0,0.0,0.0,1,0,1,0,1,1,0,1,100,0,0.0,0.0,0.0,0.0,1,0,0.0,53.4,88.5,35.58,4.349,11183,75.0,0.0,0.0,4870,1,0,0,0,5.3,9.0,39109.0,0.654
6454,172,136.9,136.9,1,0,1,7.5,4.6,7.104,0.789,331,136.9,1,1,1,1,486.0,0,0.0,0.0,0,1,0,0,1,1,1,1,172,0,0.0,0.0,0.0,0.0,1,0,0.0,79.7,101.9,38.601,4.952,148585,136.9,0.0,0.0,6454,1,0,0,0,15.7,14.7,63990.0,0.5870000000000001
4641,430,389.2,389.2,0,1,1,7.9,5.4,10.354,0.943,213,389.2,1,1,1,1,3191.0,0,0.0,0.0,1,0,1,0,1,1,1,0,430,0,0.0,0.0,0.0,0.0,1,0,0.0,99.8,81.1,28.561,5.034,135058,389.2,0.0,0.0,4641,1,0,0,0,39.4,30.5,133323.0,0.43
888,9000,4851.6,5417.0,0,1,0,7.2,0.4,6.416,0.281,2,4851.6,1,1,1,1,29310.0,0,0.0,0.0,0,0,1,0,1,0,0,1,9000,0,0.0,0.0,0.0,0.0,1,0,1768.8,164.4,271.8,73.525,7.437,209495,5417.0,0.0,0.0,1752,0,1,0,11,1313.6,600.6,2622824.0,0.679
12226,400000,160832.0,193482.6,0,0,1,9.5,1.6,8.929,0.106,4,160832.0,0,0,1,0,198906.0,0,0.0,0.0,0,1,0,0,0,0,1,1,400000,0,0.0,829.7,0.0,1568.2,1,1,14049.0,70.1,150.7,26.104,3.79,0,193482.6,420.6,4.3,12226,0,1,1,73,14013.6,9761.0,40787776.0,0.318
6575,12,0.0,0.0,0,1,1,17.4,5.6,11.019,1.012,973,7.3,1,1,1,1,330.0,0,7.3,7.3,1,0,0,0,1,1,0,0,12,0,0.0,0.0,0.0,0.0,1,0,26.1,38.2,48.5,26.04,2.341,103500,7.3,0.0,0.0,8766,1,0,1,0,0.4,0.2,826.0,0.142
4717,70,44.4,44.4,1,0,0,18.3,6.2,13.589,1.354,1375,44.4,1,1,1,1,1077.0,0,0.0,0.0,1,0,0,0,1,1,0,1,70,0,0.0,0.0,0.0,0.0,1,0,0.0,70.2,95.1,27.207,3.378,475887,44.4,0.0,0.0,4717,1,0,0,0,4.4,2.7,11925.0,0.337
3216,50,28.1,28.1,0,1,1,6.6,1.3,13.275,1.372,47,28.1,1,1,1,1,1932.0,0,0.0,0.0,0,1,0,0,1,1,1,1,50,0,0.0,0.0,0.0,0.0,1,1,19.4,72.4,79.4,33.547,3.756,63596,28.1,0.0,0.0,3384,1,0,0,0,5.4,3.0,12995.0,0.5820000000000001
5438,40,22.2,22.2,0,1,1,5.4,1.4,4.55,0.299,65,22.2,1,1,1,1,45.0,0,0.0,0.0,0,1,0,1,0,0,0,0,40,0,0.0,0.0,0.0,0.0,1,0,0.0,96.2,100.3,30.808000000000003,3.181,90000,22.2,0.0,0.0,5438,1,0,1,0,2.1,0.2,959.0,0.054
3836,90,74.9,74.9,0,1,1,12.9,4.3,12.525,0.868,47,74.9,1,1,1,1,2200.0,0,0.0,0.0,0,1,1,0,1,1,1,0,90,0,0.0,0.0,0.0,0.0,1,0,0.0,62.2,82.7,29.322,3.855,44846,74.9,0.0,0.0,3836,1,0,0,0,7.1,1.5,6666.0,0.1119999999999999
