가동개시일_day,고도,고도 방류량,고도 유입하수량,목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,방류 COD,방류 SS,방류 T-N,방류 T-P,방류 총대장균군수,방류량,방류수소독방법_기타,방류수소독방법_염소,방류수소독방법_오존,방류수소독방법_자외선,사업비(백만원),생물학적,생물학적 방류량,생물학적 유입하수량,수계_0,수계_1,수계_2,시도_0,시도_1,시도_2,시도_3,시도_4,시설용량,안전사고건수,연계처리량_기타,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,운영주체_0,운영주체_1,위탁비용,유입 COD,유입 SS,유입 T-N,유입 T-P,유입 총대장균군수,유입하수량,자체 에너지사용량,재생에너지 이용률,준공일_day,지역구분_0,지역구분_1,지역구분_2,직원총수(명),처리부하량,총 에너지사용량,총 전력사용량,하수처리량당 (CO2)배출량
751,120,104.7,104.7,0,1,1,9.3,4.5,11.765999999999998,0.949,43,104.7,1,1,1,1,2880.0,0,0.0,0.0,0,1,1,0,1,1,1,0,120,0,0.0,0.0,0.0,0.0,1,0,0.0,49.2,75.5,25.524,3.984,40500,104.7,0.0,0.0,831,1,0,0,0,9.7,13.0,56687.0,0.68
6291,15,8.2,8.2,0,1,1,13.3,6.3,13.419,1.565,102,8.2,1,1,1,1,0.0,0,0.0,0.0,0,0,1,0,1,0,1,0,15,0,0.0,0.0,0.0,0.0,1,0,52.0,69.2,117.4,38.994,4.631,122679,8.2,0.0,0.0,6291,1,0,1,1,0.8,1.5,6719.0,1.026
8776,45,29.2,29.2,0,1,1,8.7,2.0,9.386,0.83,298,29.2,1,1,1,1,352.0,0,0.0,0.0,1,0,1,0,1,1,1,0,45,0,0.0,0.0,0.0,0.0,1,0,14.6,88.0,87.2,37.522,4.441,27250,29.2,0.0,0.0,8776,1,0,1,0,4.0,1.8,7956.0,0.342
8360,35,27.9,27.9,1,0,1,5.9,3.8,7.851,0.5920000000000001,54,27.9,1,1,1,1,397.0,0,0.0,0.0,0,1,0,0,1,1,1,1,35,0,0.0,0.0,0.0,0.0,1,0,0.0,65.8,70.0,33.29,3.737,69250,27.9,0.0,0.0,8360,1,0,1,0,3.1,8.2,35811.0,1.609
3382,8000,2033.6,2072.7,1,0,1,7.4,2.0,7.334,0.1119999999999999,9,2033.6,0,0,1,0,66133.0,0,0.0,0.0,0,1,0,0,1,1,1,1,8000,0,0.0,0.0,0.0,0.0,1,1,1151.0,82.4,136.1,30.377,3.269,135874,2072.7,16.6,6.3,3410,0,1,1,8,254.8,261.7,1070466.0,0.6609999999999999
8087,100,49.8,49.8,1,0,0,4.8,0.2,7.865,0.568,8,49.8,1,1,1,1,333.0,0,0.0,0.0,1,0,0,0,1,1,0,0,100,0,0.0,0.0,0.0,0.0,1,0,0.0,34.6,39.6,17.843,1.929,65470,49.8,0.0,0.0,8087,1,0,0,0,1.6,13.5,58824.0,1.481
3379,55,42.7,42.7,0,1,1,10.4,3.1,10.177,0.7040000000000001,54,42.7,1,0,1,1,2344.0,0,0.0,0.0,0,1,1,0,1,1,1,0,55,0,0.0,0.0,0.0,0.0,1,0,0.0,46.3,75.4,24.929,3.02,42769,42.7,0.0,0.0,3379,1,0,0,0,3.5,1.2,5421.0,0.159
4474,23,5.8,5.8,1,0,1,8.3,4.9,12.267,1.068,79,5.8,1,1,1,1,1050.0,0,0.0,0.0,1,0,1,0,1,1,1,0,23,0,0.0,0.0,0.0,0.0,1,0,3.5,27.8,38.5,22.808000000000003,2.374,19042,5.8,0.0,0.0,4445,1,0,1,0,0.2,1.2,5388.0,1.168
1475,80,72.4,72.4,0,1,1,17.8,6.9,11.499,0.903,196,72.4,1,1,1,1,2840.0,0,0.0,0.0,1,0,1,0,1,1,1,0,80,0,0.0,0.0,0.0,0.0,1,0,0.0,108.2,91.6,37.066,4.659,13548,72.4,0.0,0.0,1475,1,0,0,0,8.8,12.1,52769.0,0.915
3713,400,268.0,303.0,0,0,1,7.8,1.4,6.146,0.628,9,268.0,1,1,1,1,622.6,0,0.0,0.0,0,1,1,0,1,1,0,1,400,0,0.0,0.0,0.0,0.0,1,0,0.0,84.1,183.1,37.849,4.343,115179,303.0,0.0,0.0,3713,1,0,0,0,48.7,26.0,113580.0,0.532
1277,45,30.3,30.3,0,1,1,8.1,2.4,7.011,0.6859999999999999,135,30.3,1,1,1,1,2300.0,0,0.0,0.0,0,1,0,1,0,0,0,0,45,0,0.0,0.0,0.0,0.0,1,0,0.0,122.4,130.2,38.573,4.133,150000,30.3,0.0,0.0,1288,1,0,1,0,3.7,5.0,21857.0,0.906
6984,40,18.0,18.0,0,1,1,3.8,3.3,4.873,0.484,187,18.0,1,1,1,1,168.0,0,0.0,0.0,0,1,1,1,0,0,0,1,40,0,0.0,0.0,0.0,0.0,1,0,0.0,16.7,12.4,21.728,1.015,3750,18.0,0.0,0.0,6984,1,0,1,0,0.3,1.0,4277.0,0.297
5692,50,41.1,41.1,1,0,0,15.6,5.7,13.454,1.533,288,41.1,1,1,1,1,179.0,0,0.0,0.0,0,1,1,0,1,1,1,0,50,0,0.0,0.0,0.0,0.0,1,0,0.0,85.2,108.2,34.888000000000005,7.018,227885,41.1,0.0,0.0,5692,1,0,0,0,5.2,13.2,57527.0,1.755
5848,30,21.7,21.7,0,1,1,11.0,6.2,13.93,1.3730000000000002,77,21.7,1,1,1,1,128.0,0,0.0,0.0,0,1,0,1,0,0,0,0,30,0,0.0,0.0,0.0,0.0,1,0,0.0,78.1,129.3,45.175,4.192,80750,21.7,0.0,0.0,5848,1,0,1,0,2.8,2.3,9989.0,0.578
3500,150,85.5,85.5,1,0,0,12.2,5.5,12.174,1.18,8,85.5,1,1,1,1,699.0,0,0.0,0.0,0,0,1,0,1,0,0,1,150,0,0.0,0.0,0.0,0.0,1,0,59.2,117.8,195.7,54.295,5.634,108906,85.5,0.0,0.0,3837,1,0,0,0,16.0,17.2,75079.0,1.102
6970,16,0.0,0.0,0,1,1,15.4,4.6,15.746,1.074,966,9.4,1,1,1,1,0.0,0,9.4,9.4,1,0,0,0,1,1,0,0,16,0,0.0,0.0,0.0,0.0,1,0,9.2,105.7,146.5,32.376999999999995,3.241,20750,9.4,0.0,0.0,6970,1,0,1,0,1.3,0.9,3788.0,0.504
4231,40,35.6,35.6,0,1,1,11.6,6.4,13.648,1.07,89,35.6,1,1,1,1,250.0,0,0.0,0.0,1,0,1,0,1,1,1,0,40,0,0.0,0.0,0.0,0.0,1,0,0.0,40.3,54.1,26.356,2.519,91833,35.6,0.0,0.0,4231,1,0,1,0,1.5,7.9,34640.0,1.221
3683,10,7.7,7.7,0,0,1,11.8,4.1,9.694,0.88,53,7.7,1,1,1,1,243.7,0,0.0,0.0,1,0,0,0,1,1,0,1,10,0,0.0,0.0,0.0,0.0,1,0,6.2,98.9,157.0,47.495,4.672,91583,7.7,0.0,0.0,3683,1,0,1,0,1.6,3.2,13826.0,4.36
4017,320,283.9,283.9,0,1,1,5.9,2.4,9.784,0.233,0,283.9,1,1,1,1,3891.0,0,0.0,0.0,1,0,1,0,1,1,0,1,320,0,0.0,0.0,0.0,0.0,1,0,0.0,79.3,156.0,33.913000000000004,3.524,39308,283.9,0.0,0.0,4017,1,0,0,0,28.5,22.8,99754.0,0.441
11232,403000,334762.1,347339.9,1,0,0,12.5,3.7,12.627,0.083,136,334762.1,0,1,0,1,246551.0,0,0.0,0.0,1,0,0,0,1,1,0,1,403000,0,42814.4,118.1,0.0,314.0,1,0,12294.0,77.4,118.0,33.649,3.448,239081,347339.9,111.7,1.2,11234,1,1,0,57,40474.0,9478.7,40903962.0,0.153
4006,50,31.2,31.2,0,1,1,6.8,2.3,6.569,0.605,119,31.2,1,1,1,1,1605.0,0,0.0,0.0,0,1,0,1,0,0,0,0,50,0,0.0,0.0,0.0,0.0,1,0,0.0,111.1,124.0,35.975,3.867,138113,31.2,0.0,0.0,4006,1,0,0,0,3.4,3.0,13124.0,0.528
6406,35,8.6,8.6,1,0,1,7.4,4.1,20.214,0.427,61,8.6,1,1,1,1,89.0,0,0.0,0.0,0,1,0,0,1,1,1,1,35,0,0.0,0.0,0.0,0.0,1,0,27.0,43.4,52.8,38.79,4.021,58667,8.6,0.0,0.0,6406,1,0,1,0,0.6,1.4,6209.0,0.906
5853,40,17.1,17.1,0,0,1,7.3,2.0,17.381,1.909,60,17.1,1,1,1,1,497.0,0,0.0,0.0,0,1,0,0,0,0,1,1,40,0,0.0,0.0,0.0,0.0,1,0,205.0,39.2,68.6,29.004,3.423,7598,17.1,0.0,0.0,5853,1,0,1,3,1.3,1.6,6833.0,0.502
6435,2600,1628.2,2101.6,1,0,1,5.2,1.4,5.902,0.055,7,1628.2,0,0,0,1,11976.0,0,0.0,0.0,0,0,1,0,1,0,1,0,2600,0,0.0,0.0,0.0,0.0,1,0,783.1,86.2,157.7,39.7,4.147,150224,2101.6,0.0,0.0,6435,0,1,1,2,214.3,155.5,678914.0,0.523
7792,4500,3695.6,3995.1,0,1,1,9.2,2.1,10.406,0.085,115,3695.6,0,0,0,1,21425.0,0,0.0,0.0,0,1,1,0,1,1,1,0,4500,0,0.0,58.0,42.1,13.7,0,1,0.0,109.1,148.4,44.129,4.405,143684,3995.1,10.1,4.7,7815,0,1,1,0,742.0,213.8,889729.0,0.3289999999999999
3720,60,58.8,58.8,1,0,1,5.9,0.9,12.68,0.8140000000000001,35,58.8,1,1,1,1,1632.0,0,0.0,0.0,0,0,1,0,1,0,1,1,60,0,0.0,0.0,0.0,0.0,1,0,44.7,88.8,164.4,32.485,3.597,17457,58.8,0.0,0.0,3720,1,0,0,0,8.6,9.4,40949.0,0.8740000000000001
6849,70,56.9,56.9,1,0,0,15.2,5.7,13.809,1.5119999999999998,286,56.9,1,1,1,1,413.0,0,0.0,0.0,0,1,1,0,1,1,1,0,70,0,0.0,0.0,0.0,0.0,1,0,0.0,85.5,109.4,34.155,7.102,230769,56.9,0.0,0.0,6849,1,0,0,0,7.7,3.9,16891.0,0.372
4031,60,13.4,13.4,1,0,1,5.8,3.2,9.239,0.618,214,13.4,1,1,1,1,700.0,0,0.0,0.0,0,0,1,0,1,0,1,1,60,0,0.0,0.0,0.0,0.0,1,0,31.2,85.0,153.5,23.289,2.694,29634,13.4,0.0,0.0,4031,1,0,0,0,1.7,4.1,17744.0,1.6569999999999998
5482,45,34.2,34.2,1,0,0,15.3,8.2,16.180999999999997,1.855,270,34.2,1,1,1,1,2100.0,0,0.0,0.0,1,0,0,0,1,0,1,1,45,0,0.0,0.0,0.0,0.0,1,0,28.0,77.9,114.0,40.449,4.255,164375,34.2,0.0,0.0,5482,1,0,1,0,3.6,8.9,39078.0,1.4340000000000002
7514,20,14.5,14.5,1,0,1,10.7,6.0,14.702,1.388,22,14.5,1,1,1,1,1896.0,20,0.0,0.0,0,0,1,0,1,0,1,0,40,0,0.0,0.0,0.0,0.0,1,0,12.0,86.7,146.5,28.63,3.395,116000,14.5,0.0,0.0,7514,1,0,1,0,1.5,6.6,28825.0,2.553
365,20,0.0,0.0,1,0,1,13.0,7.0,12.263,0.979,492,11.2,1,1,1,1,157.5,0,11.2,11.2,1,0,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,0.0,57.9,79.8,40.885,3.894,51333,11.2,0.0,0.0,640,1,0,1,0,0.7,3.7,16213.0,1.809
3105,80,69.8,69.8,0,1,1,9.0,5.6,11.712,0.983,67,69.8,1,1,1,1,0.0,0,0.0,0.0,0,1,0,0,1,1,0,1,80,0,0.0,0.0,0.0,0.0,1,0,0.0,52.4,89.6,34.595,4.031000000000001,10908,69.8,0.0,0.0,3105,1,0,0,0,4.7,4.0,17370.0,0.312
4284,310,177.3,191.8,0,1,1,16.3,6.6,15.425,1.621,945,177.3,1,1,1,1,3100.0,0,0.0,0.0,1,0,0,0,1,1,0,0,310,0,0.0,0.0,0.0,0.0,1,1,24.2,121.4,174.5,42.345,4.875,199151,191.8,0.0,0.0,4284,1,0,0,14,28.7,18.7,81605.0,0.578
5823,21,21.0,21.0,1,0,1,8.0,6.5,17.202,1.272,27,21.0,1,1,1,1,100.0,0,0.0,0.0,0,1,0,0,1,1,1,1,21,0,0.0,0.0,0.0,0.0,1,0,0.0,15.5,19.8,23.812,1.727,10157,21.0,0.0,0.0,5823,1,0,1,0,0.2,5.4,23679.0,1.415
178,40,26.4,26.4,1,0,1,10.4,4.1,8.749,1.161,305,26.4,1,1,1,1,4015.0,0,0.0,0.0,0,0,1,0,1,0,1,0,40,0,0.0,0.0,0.0,0.0,1,0,0.0,87.8,125.3,46.894,4.178,158333,26.4,0.0,0.0,192,1,0,1,0,3.8,2.8,12425.0,1.177
5144,15,4.0,4.0,0,1,1,8.3,4.9,10.496,1.082,0,4.0,1,1,1,1,0.0,0,0.0,0.0,1,0,0,0,1,1,0,1,15,0,0.0,0.0,0.0,0.0,1,0,0.0,69.2,123.0,27.81,3.025,28250,4.0,0.0,0.0,5144,1,0,1,0,0.4,7.0,30406.0,9.451
4262,130,92.7,92.7,0,1,1,11.6,3.8,13.388,1.239,102,92.7,1,1,1,1,2352.0,0,0.0,0.0,1,0,1,0,1,1,1,0,130,0,0.0,0.0,0.0,0.0,1,0,0.0,72.9,93.6,57.869,5.033,264442,92.7,0.0,0.0,4262,1,0,0,0,9.6,17.1,74513.0,1.009
10226,150,20.8,21.8,1,0,1,10.4,1.5,11.584,1.164,329,20.8,1,1,1,1,165.0,0,0.0,0.0,0,0,1,0,1,0,1,0,150,0,0.0,0.0,0.0,0.0,1,0,27.9,71.0,62.4,36.846,3.922,242415,21.8,0.0,0.0,10226,1,0,0,0,2.4,9.4,40922.0,2.475
6265,28,22.8,24.4,0,1,1,13.9,8.9,11.771,1.385,421,22.8,1,1,1,1,446.0,0,0.0,0.0,1,0,1,0,1,1,1,0,28,0,0.0,0.0,0.0,0.0,1,0,0.0,78.7,73.2,28.114,2.984,22100,24.4,0.0,0.0,6265,1,0,1,0,1.4,2.6,11311.0,1.058
4808,30,20.2,20.2,1,0,1,6.9,1.1,14.512,2.321,7,20.2,1,1,1,1,136.0,0,0.0,0.0,0,1,0,0,1,1,1,1,30,0,0.0,0.0,0.0,0.0,1,0,26.0,92.4,115.1,38.398,4.202,81758,20.2,0.0,0.0,4808,1,0,1,0,2.6,0.3,1351.0,0.084
5921,50,48.8,48.8,0,1,0,6.4,4.5,7.672999999999999,0.6859999999999999,278,48.8,1,1,1,1,255.0,0,0.0,0.0,0,1,0,1,0,0,0,0,50,0,0.0,0.0,0.0,0.0,1,1,8.5,84.2,160.2,41.478,4.164,322264,48.8,0.0,0.0,5921,1,0,0,0,6.3,3.7,15986.0,0.411
7184,45,36.2,36.2,0,1,1,9.8,5.8,15.69,1.263,29,36.2,1,1,1,1,975.2,0,0.0,0.0,1,0,1,0,1,1,0,1,45,0,0.0,0.0,0.0,0.0,1,0,0.0,108.8,222.9,46.609,4.567,90083,36.2,0.0,0.0,7184,1,0,1,0,7.4,4.5,19445.0,0.674
8035,30,0.0,0.0,1,0,1,6.8,3.3,17.509,1.85,38,7.6,1,1,1,1,0.0,0,7.6,7.6,0,1,0,0,1,1,1,1,30,0,0.0,0.0,0.0,0.0,1,0,9.4,36.6,28.0,27.924,2.881,11767,7.6,0.0,0.0,8035,1,0,1,1,0.4,2.4,10624.0,53.753
5600,230,190.4,190.4,0,1,1,8.9,5.5,10.661,1.105,77,190.4,1,1,1,1,409.0,0,0.0,0.0,0,1,0,1,0,0,0,0,230,0,0.0,0.0,0.0,0.0,1,0,0.0,78.8,134.2,44.082,4.083,76519,190.4,0.0,0.0,5600,1,0,0,0,24.8,14.3,62432.0,0.412
4690,110,89.3,89.3,0,0,1,8.7,4.2,10.214,0.914,46,89.3,1,1,1,1,5346.0,0,0.0,0.0,0,1,1,0,1,1,1,0,110,0,0.0,0.0,0.0,0.0,1,0,0.0,62.4,115.3,39.488,4.083,55756,89.3,0.0,0.0,4474,1,0,0,0,5.7,12.3,53810.0,0.7559999999999999
6448,0,0.0,0.0,1,0,1,12.1,7.4,18.122,1.807,404,40.0,1,1,1,1,194.0,40,40.0,40.0,0,0,1,0,1,0,1,0,40,0,0.0,0.0,0.0,0.0,1,0,12.0,65.2,136.2,46.299,4.728,47667,40.0,0.0,0.0,6448,1,0,1,0,4.9,1.0,4256.0,0.134
7245,40,23.8,23.8,1,0,1,3.8,1.5,7.046,0.7879999999999999,333,23.8,1,1,1,1,492.0,0,0.0,0.0,1,0,1,0,1,1,1,0,40,0,0.0,0.0,0.0,0.0,1,0,7.5,46.4,97.5,28.073,3.57,158917,23.8,0.0,0.0,7245,1,0,1,0,1.4,2.3,10205.0,0.5379999999999999
6575,0,0.0,0.0,1,0,1,8.6,4.0,16.812,1.661,30,3.8,1,1,1,1,275.0,30,3.8,3.8,0,0,1,0,1,0,1,1,30,0,0.0,0.0,0.0,0.0,1,0,21.0,88.3,96.0,41.985,4.171,27019,3.8,0.0,0.0,6575,1,0,1,0,0.4,3.2,13952.0,4.606
7153,60,16.6,16.6,1,0,0,9.0,7.4,13.128,1.168,586,16.6,1,1,1,1,400.0,0,0.0,0.0,1,0,0,0,1,1,0,0,60,0,0.0,0.0,0.0,0.0,1,0,0.0,59.4,89.3,28.735,2.97,15184,16.6,0.0,0.0,7153,1,0,0,0,1.4,2.8,12440.0,0.943
9189,50000,39374.3,42059.6,0,0,1,8.0,3.5,12.357,0.065,37,39374.3,0,0,0,1,33311.0,0,0.0,0.0,0,1,1,0,1,1,0,1,50000,0,0.0,20.2,0.0,15.5,0,1,0.0,84.2,132.1,29.982,3.36,98982,42059.6,65.3,6.6,9189,0,1,1,0,5358.0,996.3,4065656.0,0.13
3934,90,81.2,81.2,0,1,1,10.9,7.2,11.94,1.12,440,81.2,1,1,1,1,2517.0,0,0.0,0.0,1,0,1,0,1,1,1,0,90,0,0.0,0.0,0.0,0.0,1,0,17.0,94.3,162.6,36.243,4.261,220000,81.2,0.0,0.0,3934,1,0,0,0,10.7,12.2,53443.0,0.826
5388,30,35.8,35.8,0,1,1,8.3,4.9,12.267,1.042,0,35.8,1,1,1,1,1000.0,0,0.0,0.0,1,0,0,0,1,1,0,1,30,0,0.0,0.0,0.0,0.0,1,0,0.0,61.5,128.5,27.68,2.909,29083,35.8,0.0,0.0,5388,1,0,1,0,2.8,5.0,21687.0,0.76
4702,20,16.4,16.4,0,0,1,6.7,4.1,8.142999999999999,0.732,187,16.4,1,1,1,1,210.0,0,0.0,0.0,0,1,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,1.4,83.0,106.1,20.051,1.835,300000,16.4,0.0,0.0,4702,1,0,1,3,1.5,1.4,6067.0,0.4639999999999999
2590,45,22.3,22.3,0,1,1,9.4,3.7,11.206,0.845,83,22.3,1,1,1,1,1344.0,0,0.0,0.0,0,1,1,0,1,1,1,0,45,0,0.0,0.0,0.0,0.0,1,0,0.0,71.2,76.8,35.625,4.13,112183,22.3,0.0,0.0,2991,1,0,1,0,1.3,4.6,20296.0,1.143
7679,20,1.0,1.0,0,1,1,7.5,2.3,31.064,3.229,76,1.0,1,1,1,1,239.0,0,0.0,0.0,0,0,1,0,1,0,1,0,20,0,0.0,0.0,0.0,0.0,1,1,0.0,75.0,73.2,43.143,4.799,41000,1.0,0.0,0.0,7679,1,0,1,0,0.1,5.9,25628.0,32.169000000000004
5358,45,39.5,39.5,1,0,0,11.5,4.4,12.598,1.394,177,39.5,1,1,1,1,1017.0,0,0.0,0.0,0,1,1,0,1,1,1,0,45,0,0.0,0.0,0.0,0.0,1,0,0.0,72.9,87.8,31.326,6.537999999999999,175000,39.5,0.0,0.0,5358,1,0,1,0,4.4,5.6,24259.0,0.77
5318,140,83.8,83.8,0,1,1,5.2,4.0,9.798,0.9,12,83.8,1,1,1,1,477.0,0,0.0,0.0,1,0,1,0,1,1,1,0,140,0,0.0,0.0,0.0,0.0,1,0,10.2,24.1,36.3,26.013,3.076,12219,83.8,0.0,0.0,5318,1,0,0,0,1.4,4.9,21311.0,0.319
3093,650,474.9,508.6,0,1,1,5.9,2.7,11.812,0.114,117,474.9,0,0,0,1,7716.0,0,0.0,0.0,0,1,1,0,1,1,1,0,650,0,0.0,0.0,0.0,0.0,0,1,0.0,96.2,115.2,29.843000000000004,3.045,23631,508.6,0.0,0.0,3106,0,1,1,0,73.7,83.9,366569.0,0.969
